file_scenario,file_period,geo_name,ensmean,ensmax,ensmin
rcp45,2050,2118,11.17,13.1,10.08
rcp45,2050,2119,11.17,13.1,10.08
rcp45,2050,2120,11.29,12.84,10.38
rcp45,2050,2121,11.17,13.1,10.08
rcp45,2050,2125,12.27,14.3,11.05
rcp45,2050,2126,11.7,13.15,10.8
rcp45,2050,2127,10.77,12.67,9.9
rcp45,2050,2128,11.86,13.9,10.9
rcp45,2050,2135,10.77,12.67,9.9
rcp45,2050,2140,10.77,12.67,9.9
rcp45,2050,2141,11.86,13.9,10.9
rcp45,2050,2142,11.86,13.9,10.9
rcp45,2050,2143,11.15,13.15,10.05
rcp45,2050,2144,11.86,13.9,10.9
rcp45,2050,2145,13.36,15.36,12.16
rcp45,2050,2146,13.77,15.8,12.47
rcp45,2050,2147,13.77,15.8,12.47
rcp45,2050,2148,14.65,16.62,13.35
rcp45,2050,2150,12.07,14.1,10.97
rcp45,2050,2151,12.27,14.3,11.05
rcp45,2050,2152,12.27,14.3,11.05
rcp45,2050,2153,14.21,16.01,12.96
rcp45,2050,2154,12.33,14.05,11.25
rcp45,2050,2155,14.21,16.01,12.96
rcp45,2050,2156,14.87,16.41,13.75
rcp45,2050,2157,13.74,15.33,12.6
rcp45,2050,2158,11.68,12.88,10.93
rcp45,2050,2159,11.32,12.62,10.45
rcp45,2050,2160,12.94,14.92,11.85
rcp45,2050,2161,12.94,14.92,11.85
rcp45,2050,2162,11.86,13.9,10.9
rcp45,2050,2163,12.11,14.08,10.97
rcp45,2050,2164,12.94,14.92,11.85
rcp45,2050,2165,12.94,14.92,11.85
rcp45,2050,2166,12.29,14.27,11.22
rcp45,2050,2167,12.83,14.85,12
rcp45,2050,2168,14.26,16.25,13.11
rcp45,2050,2170,12.78,14.75,11.7
rcp45,2050,2171,14.26,16.25,13.11
rcp45,2050,2172,10.43,12.4,9.2
rcp45,2050,2173,9.36,10.88,8.45
rcp45,2050,2174,13.8,15.75,12.8
rcp45,2050,2175,14.73,16.75,13.43
rcp45,2050,2176,14.73,16.75,13.43
rcp45,2050,2177,13.43,15.4,12.4
rcp45,2050,2178,15.1,17.1,13.83
rcp45,2050,2179,14.54,16.48,13.3
rcp45,2050,2190,10.07,11.99,9.12
rcp45,2050,2195,9.36,11.3,8.35
rcp45,2050,2196,9.36,11.3,8.35
rcp45,2050,2197,11.15,13.15,10.05
rcp45,2050,2198,11.15,13.15,10.05
rcp45,2050,2199,11.15,13.15,10.05
rcp45,2050,2200,10.43,12.4,9.2
rcp45,2050,2209,9.36,11.3,8.35
rcp45,2050,2210,9.03,10.72,8
rcp45,2050,2211,10.43,12.4,9.2
rcp45,2050,2212,10.43,12.4,9.2
rcp45,2050,2213,10.43,12.4,9.2
rcp45,2050,2214,10.43,12.4,9.2
rcp45,2050,2223,8.78,10.5,7.83
rcp45,2050,2225,8.19,9.7,7.3
rcp45,2050,2226,8.19,9.7,7.3
rcp45,2050,2232,7.22,8.65,6.35
rcp45,2050,2233,7.44,8.83,6.53
rcp45,2050,2234,9.89,11.43,8.88
rcp45,2050,2250,8.16,9.29,7.21
rcp45,2050,2251,6.89,7.75,6.15
rcp45,2050,2258,6.8,7.68,5.99
rcp45,2050,2259,7.16,7.98,6.33
rcp45,2050,2260,6.45,7.12,5.62
rcp45,2050,2261,6.61,7.28,5.58
rcp45,2050,2262,7.35,8.12,6.58
rcp45,2050,2263,6.95,7.7,6.1
rcp45,2050,2264,8.72,9.44,7.9
rcp45,2050,2265,9.12,9.91,8.2
rcp45,2050,2267,10.31,10.9,9.65
rcp45,2050,2278,13.4,14.33,12.37
rcp45,2050,2280,8.2,9.45,7.7
rcp45,2050,2282,9.57,10.6,8.88
rcp45,2050,2283,11.12,11.93,10.25
rcp45,2050,2284,10.94,11.75,10.05
rcp45,2050,2285,10.51,11.5,9.72
rcp45,2050,2286,13.15,14.08,12.12
rcp45,2050,2287,10.81,11.72,10.06
rcp45,2050,2289,8.2,9.45,7.7
rcp45,2050,2290,9.57,10.6,8.88
rcp45,2050,2291,8.2,9.45,7.7
rcp45,2050,2292,9.95,10.92,9.4
rcp45,2050,2293,9.95,10.92,9.4
rcp45,2050,2294,9.65,10.58,9.12
rcp45,2050,2295,9.03,9.9,8.55
rcp45,2050,2296,9.95,10.92,9.4
rcp45,2050,2297,9.95,10.92,9.4
rcp45,2050,2298,9.95,10.92,9.4
rcp45,2050,2299,9.95,10.92,9.4
rcp45,2050,2300,8.2,9.45,7.7
rcp45,2050,2302,8.2,9.45,7.7
rcp45,2050,2303,8.2,9.45,7.7
rcp45,2050,2304,10.37,11.15,9.83
rcp45,2050,2305,8.2,9.45,7.7
rcp45,2050,2306,8.2,9.45,7.7
rcp45,2050,2307,11.71,12.4,11.1
rcp45,2050,2308,11.71,12.4,11.1
rcp45,2050,2311,9.02,10.36,7.11
rcp45,2050,2312,7.14,8.18,5.84
rcp45,2050,2316,7.59,8.13,6.88
rcp45,2050,2317,6.83,7.38,6.1
rcp45,2050,2318,10.39,10.98,9.58
rcp45,2050,2319,8.47,8.88,7.8
rcp45,2050,2320,20.87,22.14,18.7
rcp45,2050,2321,18.02,19.12,16.02
rcp45,2050,2322,13.85,14.69,12.84
rcp45,2050,2323,15.63,16.64,14.24
rcp45,2050,2324,11.83,12.68,10.45
rcp45,2050,2325,14.88,16.3,13.36
rcp45,2050,2326,22.7,24.02,20.63
rcp45,2050,2327,20.45,21.53,18.7
rcp45,2050,2328,22.21,24.63,18.83
rcp45,2050,2329,20.35,22.42,16.94
rcp45,2050,2330,19.37,21.19,16.97
rcp45,2050,2331,26.58,28.52,23.4
rcp45,2050,2333,27.02,29.65,23.28
rcp45,2050,2334,26.43,27.7,23.6
rcp45,2050,2335,24.38,25.86,21.73
rcp45,2050,2336,19.55,21.52,16.72
rcp45,2050,2337,12.84,14.42,10.58
rcp45,2050,2338,10.29,12.25,7.47
rcp45,2050,2339,17.44,19.96,13.56
rcp45,2050,2340,18.84,21.39,14.51
rcp45,2050,2341,28.85,32.3,22.96
rcp45,2050,2342,31.24,34.6,25.04
rcp45,2050,2343,25.2,28.2,20.13
rcp45,2050,2344,26.05,29.02,20.64
rcp45,2050,2345,24.93,27.82,19.34
rcp45,2050,2346,22.89,25.61,17.5
rcp45,2050,2347,25.09,28.61,18.51
rcp45,2050,2350,2.89,3.76,1.78
rcp45,2050,2352,12.88,15.46,8.95
rcp45,2050,2353,15.38,18.06,10.63
rcp45,2050,2354,2.55,3.36,1.58
rcp45,2050,2355,9.45,11.17,6.37
rcp45,2050,2356,69.54,75.24,59.68
rcp45,2050,2357,32.03,35.92,25
rcp45,2050,2358,4.97,6.18,2.88
rcp45,2050,2359,15.52,18.4,10.65
rcp45,2050,2360,18.3,21.65,13.01
rcp45,2050,2361,29.53,34.79,22.76
rcp45,2050,2365,2.76,3.62,1.6
rcp45,2050,2369,8.61,10.49,5.18
rcp45,2050,2370,3.57,4.67,2.3
rcp45,2050,2371,5.07,6.18,3.24
rcp45,2050,2372,7.21,8.82,5.09
rcp45,2050,2379,38.79,42.97,30.67
rcp45,2050,2380,42.85,47.33,34.56
rcp45,2050,2381,33.03,36.45,26.61
rcp45,2050,2382,45.08,50.16,36.28
rcp45,2050,2386,82.05,87.22,72.83
rcp45,2050,2387,83.73,88.52,74.76
rcp45,2050,2388,68.83,74.64,58.84
rcp45,2050,2390,56.97,63.26,47.28
rcp45,2050,2395,27.31,30.8,21.78
rcp45,2050,2396,53.67,59.22,43.98
rcp45,2050,2397,71.78,78.95,61.63
rcp45,2050,2398,70.39,78.49,60.07
rcp45,2050,2399,62.88,71.23,53.23
rcp45,2050,2400,72.81,79.91,63.26
rcp45,2050,2401,56.25,64.31,47
rcp45,2050,2402,46.42,53.43,37.57
rcp45,2050,2403,33.2,38.94,25.25
rcp45,2050,2404,40.86,47.34,32.68
rcp45,2050,2405,78.98,86.08,70.18
rcp45,2050,2406,88.09,93.21,79.59
rcp45,2050,2408,57.14,65.52,48.12
rcp45,2050,2409,69.27,78.11,60.99
rcp45,2050,2410,53.44,62.1,45.04
rcp45,2050,2411,60.42,68.74,50.94
rcp45,2050,2415,6.38,7.65,4.67
rcp45,2050,2420,9.64,10.89,7.81
rcp45,2050,2421,17.78,19.34,15.58
rcp45,2050,2422,5.27,6.41,3.92
rcp45,2050,2423,6.47,7.73,5.11
rcp45,2050,2424,5.73,7.09,4.18
rcp45,2050,2425,7.42,8.53,5.76
rcp45,2050,2426,5.98,7.35,4.59
rcp45,2050,2428,6.1,7.15,5.06
rcp45,2050,2429,6.03,7.35,4.59
rcp45,2050,2430,6.17,7.4,4.85
rcp45,2050,2431,5.9,7.9,3.8
rcp45,2050,2439,2.99,4.19,2
rcp45,2050,2440,5.81,7.44,4.46
rcp45,2050,2441,5.55,7.3,4.2
rcp45,2050,2443,3.59,4.66,2.47
rcp45,2050,2444,3.53,4.8,2.56
rcp45,2050,2445,2.5,3.57,1.55
rcp45,2050,2446,3.14,4.37,2.11
rcp45,2050,2447,6.67,8.79,5.13
rcp45,2050,2448,8.37,10.99,6.36
rcp45,2050,2449,7.12,9.37,5.5
rcp45,2050,2450,5.68,7.91,3.53
rcp45,2050,2453,2.17,3.2,1.21
rcp45,2050,2454,5.62,7.65,3.94
rcp45,2050,2455,8.75,11.55,6.53
rcp45,2050,2460,13.03,16.11,10.19
rcp45,2050,2462,10.13,12.83,7.6
rcp45,2050,2463,11.97,15.12,9.33
rcp45,2050,2464,7.09,9.35,5.38
rcp45,2050,2465,9.49,12.2,7.39
rcp45,2050,2466,11.87,15.17,8.95
rcp45,2050,2469,16.13,19.67,13.18
rcp45,2050,2470,18.58,23.08,15.07
rcp45,2050,2471,18.35,22.79,14.64
rcp45,2050,2472,15.78,19.96,12.14
rcp45,2050,2473,12.3,15.95,9.05
rcp45,2050,2474,8.22,10.86,5.65
rcp45,2050,2475,9.1,11.18,6.94
rcp45,2050,2476,7.27,9.08,5.27
rcp45,2050,2477,7.67,10.16,4.71
rcp45,2050,2480,9.16,11.97,6.15
rcp45,2050,2482,3.56,5.26,1.67
rcp45,2050,2484,3.46,5.03,1.65
rcp45,2050,2500,4.73,5.62,4.13
rcp45,2050,2502,5.21,6.2,4.55
rcp45,2050,2505,5.21,6.2,4.55
rcp45,2050,2506,5.21,6.2,4.55
rcp45,2050,2508,6.37,7.64,5.56
rcp45,2050,2515,5.23,6.23,4.42
rcp45,2050,2516,4.94,5.9,4.1
rcp45,2050,2517,4.94,5.9,4.1
rcp45,2050,2518,4.25,5.05,3.7
rcp45,2050,2519,4.25,5.05,3.7
rcp45,2050,2525,4.73,5.62,4.13
rcp45,2050,2526,5.37,6.3,4.76
rcp45,2050,2527,3.81,4.56,3.25
rcp45,2050,2528,5.21,6.2,4.55
rcp45,2050,2529,4.04,4.8,3.45
rcp45,2050,2530,4.97,5.85,4.35
rcp45,2050,2533,4.22,5.04,3.64
rcp45,2050,2534,3.98,4.83,3.41
rcp45,2050,2535,4.51,5.41,3.85
rcp45,2050,2536,2.93,3.85,2.41
rcp45,2050,2537,2.41,3.18,1.86
rcp45,2050,2538,3.66,4.7,2.98
rcp45,2050,2539,3.59,4.49,2.99
rcp45,2050,2540,5.69,6.72,4.93
rcp45,2050,2541,5.93,6.87,5.03
rcp45,2050,2545,2.17,2.94,1.58
rcp45,2050,2546,2.14,2.96,1.56
rcp45,2050,2548,3.29,4.37,2.4
rcp45,2050,2549,2.37,3.38,1.58
rcp45,2050,2550,2.45,3.49,1.72
rcp45,2050,2551,1.38,2.1,0.81
rcp45,2050,2555,15.9,17.72,14.69
rcp45,2050,2556,16.05,17.78,14.9
rcp45,2050,2557,14.91,16.7,13.73
rcp45,2050,2558,13.43,15.25,12.25
rcp45,2050,2559,13.43,15.25,12.25
rcp45,2050,2560,8.92,10.32,8.05
rcp45,2050,2563,13.82,15.5,12.65
rcp45,2050,2564,11.86,13.6,11.07
rcp45,2050,2565,12.98,14.78,12
rcp45,2050,2566,13.02,14.75,12
rcp45,2050,2567,13.72,15.44,12.55
rcp45,2050,2568,12.84,14.8,11.55
rcp45,2050,2569,12.84,14.8,11.55
rcp45,2050,2570,14.62,16.33,13.22
rcp45,2050,2571,10.66,12.21,9.57
rcp45,2050,2572,11.75,13.36,10.5
rcp45,2050,2573,13.13,14.7,11.9
rcp45,2050,2574,7.1,8.17,6.34
rcp45,2050,2575,8.31,9.45,7.33
rcp45,2050,2576,3.92,4.55,3.39
rcp45,2050,2577,6.17,7.17,5.41
rcp45,2050,2578,6.96,8.22,6.17
rcp45,2050,2579,8.34,9.83,7.15
rcp45,2050,2580,8.02,9.55,6.61
rcp45,2050,2581,13.01,15.31,10.39
rcp45,2050,2582,16.33,18.69,13.19
rcp45,2050,2583,13.88,16.3,10.9
rcp45,2050,2584,19.38,22.03,15.49
rcp45,2050,2585,23.71,26.79,19.51
rcp45,2050,2586,22.26,25.6,18.01
rcp45,2050,2587,29.97,33.58,25.11
rcp45,2050,2588,31.51,35.24,26.71
rcp45,2050,2590,35.32,39.04,29.89
rcp45,2050,2594,37.16,41.89,31.98
rcp45,2050,2600,11.81,14.05,9.69
rcp45,2050,2601,11.94,14.03,9.75
rcp45,2050,2602,12.11,14.15,10.05
rcp45,2050,2603,11.2,13.15,9.25
rcp45,2050,2604,11.2,13.15,9.25
rcp45,2050,2605,11.57,13.7,9.47
rcp45,2050,2606,10.92,13.04,8.95
rcp45,2050,2607,9.9,12.05,8.15
rcp45,2050,2609,11.8,14.02,9.73
rcp45,2050,2611,4.16,4.96,3.23
rcp45,2050,2612,11.58,13.25,9.6
rcp45,2050,2614,11.76,13.81,9.59
rcp45,2050,2615,11.45,13.45,9.38
rcp45,2050,2617,11.58,13.48,9.48
rcp45,2050,2618,12.22,14.46,10.01
rcp45,2050,2619,11.69,14.08,9.62
rcp45,2050,2620,5.53,6.64,4.39
rcp45,2050,2621,4.83,5.79,3.85
rcp45,2050,2622,4.02,4.96,3.36
rcp45,2050,2623,3.4,4.14,2.63
rcp45,2050,2624,0.06,0.13,0.01
rcp45,2050,2625,0,0,0
rcp45,2050,2626,2.67,3.22,1.85
rcp45,2050,2627,1.4,1.81,0.81
rcp45,2050,2628,2.71,3.47,1.62
rcp45,2050,2629,0.57,0.75,0.34
rcp45,2050,2630,2.1,2.7,1.37
rcp45,2050,2631,1.59,2.26,1.03
rcp45,2050,2632,2.52,3.52,1.64
rcp45,2050,2633,2.77,3.68,1.71
rcp45,2050,2640,21.74,24.45,16.76
rcp45,2050,2641,28.68,31.84,22.32
rcp45,2050,2642,22.05,24.36,18.05
rcp45,2050,2643,35.3,38.64,29.26
rcp45,2050,2644,18.93,21.58,14.42
rcp45,2050,2645,44.34,48.21,38.6
rcp45,2050,2646,39.56,42.91,34.02
rcp45,2050,2647,36.86,39.72,31.43
rcp45,2050,2648,60.87,64.46,57.2
rcp45,2050,2649,3.08,3.71,1.8
rcp45,2050,2650,32.06,35.22,26.7
rcp45,2050,2651,36.74,40.43,30.72
rcp45,2050,2652,41.85,45.46,36.74
rcp45,2050,2653,7.25,8.5,4.96
rcp45,2050,2655,36.04,39.65,30.13
rcp45,2050,2656,39.72,43.5,34.08
rcp45,2050,2658,33.04,36.48,27.71
rcp45,2050,2659,31.35,34.5,25.65
rcp45,2050,2660,27.98,31.02,22.66
rcp45,2050,2661,35.22,39.02,29.42
rcp45,2050,2663,39.6,43.4,33.61
rcp45,2050,2665,45.26,49.41,40.21
rcp45,2050,2666,42.02,46.5,36.4
rcp45,2050,2668,46.1,51.14,40.58
rcp45,2050,2669,50.87,55.29,45.89
rcp45,2050,2671,49.12,54.12,43.51
rcp45,2050,2672,58.8,63.67,53.06
rcp45,2050,2675,63.7,68.28,58.29
rcp45,2050,2678,40.75,44.73,34.33
rcp45,2050,2680,46.06,49.67,41.04
rcp45,2050,2681,46.04,49.91,41.23
rcp45,2050,2700,43.76,47.64,38.5
rcp45,2050,2701,41.46,45.55,35.43
rcp45,2050,2702,43.29,47.16,37.38
rcp45,2050,2703,43.86,47.81,38.66
rcp45,2050,2705,43.9,47.55,38.93
rcp45,2050,2706,44.78,48.22,39.74
rcp45,2050,2707,43.77,47.34,38.83
rcp45,2050,2710,38.41,41.8,33.82
rcp45,2050,2711,53.51,57.22,49.1
rcp45,2050,2712,39.06,42.34,33.93
rcp45,2050,2713,37.44,40.73,32.43
rcp45,2050,2714,34.89,37.93,29.69
rcp45,2050,2715,56.71,60.07,53.13
rcp45,2050,2716,42.42,45.78,37.56
rcp45,2050,2717,50.74,53.81,47.7
rcp45,2050,2720,8.51,9.81,6.5
rcp45,2050,2721,49.37,55.04,43.47
rcp45,2050,2722,28.58,31.67,23.41
rcp45,2050,2725,39.16,43.58,33.63
rcp45,2050,2726,32.13,35.44,26.43
rcp45,2050,2727,23.96,26.83,19.44
rcp45,2050,2729,23.9,26.45,19.28
rcp45,2050,2730,7.48,8.86,5.28
rcp45,2050,2731,31.56,34.63,26.53
rcp45,2050,2732,37.16,40.4,32.49
rcp45,2050,2733,41.19,44.56,37.28
rcp45,2050,2734,41.18,44.21,37.6
rcp45,2050,2735,41.03,43.84,37.81
rcp45,2050,2736,43.07,45.84,39.95
rcp45,2050,2737,50.61,53.81,47.35
rcp45,2050,2738,50.66,53.99,47.55
rcp45,2050,2739,51,54.05,47.98
rcp45,2050,2745,17.38,19.04,15.9
rcp45,2050,2747,19.36,21.29,17.64
rcp45,2050,2748,17.4,19.22,15.97
rcp45,2050,2749,20.78,22.95,18.8
rcp45,2050,2750,19.5,21.45,17.6
rcp45,2050,2752,17.54,18.98,15.92
rcp45,2050,2753,18.17,20.26,16.57
rcp45,2050,2754,20.39,23,18.35
rcp45,2050,2756,15.75,17.61,14.32
rcp45,2050,2757,19.79,22.25,17.88
rcp45,2050,2758,13.68,15.43,12.38
rcp45,2050,2759,16.53,18.6,15.17
rcp45,2050,2760,18.76,20.62,17.27
rcp45,2050,2761,17.43,19.3,15.97
rcp45,2050,2762,18.42,20.12,16.85
rcp45,2050,2763,16.1,17.97,14.67
rcp45,2050,2765,19.07,21.12,17.42
rcp45,2050,2766,15.59,17.61,14.26
rcp45,2050,2767,15.27,17.3,13.9
rcp45,2050,2768,16.1,17.97,14.67
rcp45,2050,2769,16.92,18.65,15.45
rcp45,2050,2770,17.6,19.52,16.15
rcp45,2050,2773,18.87,20.53,17.15
rcp45,2050,2774,18.26,20.05,16.56
rcp45,2050,2775,12.05,13.72,10.81
rcp45,2050,2776,11.9,13.1,10.92
rcp45,2050,2777,17.66,19.57,15.97
rcp45,2050,2778,8.97,9.93,8.15
rcp45,2050,2779,8.97,9.93,8.15
rcp45,2050,2780,6.15,6.73,5.32
rcp45,2050,2782,6.9,7.57,5.95
rcp45,2050,2783,7.33,8.1,6.52
rcp45,2050,2784,7.94,8.75,7.05
rcp45,2050,2785,6.96,7.78,6.03
rcp45,2050,2786,3.8,4.48,3.12
rcp45,2050,2787,7.92,8.89,6.88
rcp45,2050,2790,5.54,6.35,4.53
rcp45,2050,2791,12.46,14.79,9.17
rcp45,2050,2792,23.1,27.03,18.32
rcp45,2050,2793,27.7,31.96,22.5
rcp45,2050,2794,34.78,39.7,28.65
rcp45,2050,2795,9.39,10.9,7.23
rcp45,2050,2797,18.72,22.04,14.55
rcp45,2050,2798,9.07,10.8,6.58
rcp45,2050,2799,11.01,12.8,8.37
rcp45,2050,2800,19.07,22.16,14.89
rcp45,2050,2803,29.06,33.02,24.14
rcp45,2050,2804,41.54,47.7,34.11
rcp45,2050,2805,44.86,50.86,37.57
rcp45,2050,2806,44.93,51.7,37.07
rcp45,2050,2807,32.48,37.03,26.59
rcp45,2050,2808,27.48,31.27,22.49
rcp45,2050,2809,33.69,38.07,28.06
rcp45,2050,2810,44.38,50.18,38.01
rcp45,2050,2817,39.72,44.39,31.85
rcp45,2050,2818,40.62,46.82,33.18
rcp45,2050,2820,32.93,38.26,26.36
rcp45,2050,2821,56.88,62.77,48.74
rcp45,2050,2822,47.35,52.92,38.67
rcp45,2050,2823,62.56,68.41,54.13
rcp45,2050,2824,71.64,78.23,61.49
rcp45,2050,2825,70.67,76.69,62.71
rcp45,2050,2826,67,72.62,58.95
rcp45,2050,2827,53.72,59.51,44.55
rcp45,2050,2828,55.61,61.64,45.69
rcp45,2050,2829,74.56,81.17,64.23
rcp45,2050,2830,45.29,51.04,37.34
rcp45,2050,2831,75.87,81.94,68.06
rcp45,2050,2832,90.75,95.67,82.28
rcp45,2050,2833,90.37,94.23,81.95
rcp45,2050,2834,95.34,99.25,87.16
rcp45,2050,2835,79.6,84.99,74.02
rcp45,2050,2836,97.85,103.62,93.11
rcp45,2050,2838,99.2,103.23,91.64
rcp45,2050,2839,96.44,101.97,89.12
rcp45,2050,2840,107.34,113,102.62
rcp45,2050,2842,34.65,39.25,28.1
rcp45,2050,2843,17.78,20.22,14.04
rcp45,2050,2844,31.16,35.02,25.66
rcp45,2050,2845,3.03,3.73,2.12
rcp45,2050,2846,10.98,12.12,9.23
rcp45,2050,2847,3.5,4.25,2.58
rcp45,2050,2848,10.38,11.59,8.33
rcp45,2050,2849,12.88,14.37,10.55
rcp45,2050,2850,16.86,19.01,13.41
rcp45,2050,2852,27.57,31.16,22.38
rcp45,2050,2864,34.78,40.32,27.7
rcp45,2050,2865,30.29,35.57,24.12
rcp45,2050,2866,25.45,29.78,19.94
rcp45,2050,2867,31.18,36.62,24.96
rcp45,2050,2868,34.91,40.7,28.05
rcp45,2050,2869,50.15,55.72,42.56
rcp45,2050,2870,43.44,49.53,36.03
rcp45,2050,2871,51.45,57.79,44.56
rcp45,2050,2873,61.75,67.58,54.44
rcp45,2050,2874,56.56,62.09,49.15
rcp45,2050,2875,52.27,57.76,44.89
rcp45,2050,2876,50.57,56.81,43.1
rcp45,2050,2877,57.97,62.74,51.51
rcp45,2050,2878,75.76,80.57,71.3
rcp45,2050,2879,76.77,81.77,72.3
rcp45,2050,2880,89.64,95.05,85.03
rcp45,2050,2900,6.76,8.2,5.35
rcp45,2050,2902,9.9,12.05,8.15
rcp45,2050,2903,9.9,12.05,8.15
rcp45,2050,2904,9.9,12.05,8.15
rcp45,2050,2905,8.54,10.35,6.91
rcp45,2050,2906,7.19,8.65,5.67
rcp45,2050,2911,12.64,15.05,10.5
rcp45,2050,2912,11.85,14.1,9.68
rcp45,2050,2913,11.27,13.22,9.15
rcp45,2050,2914,11.65,13.75,9.55
rcp45,2050,3000,11.07,13.35,9.25
rcp45,2050,3002,11.07,13.35,9.25
rcp45,2050,3003,11.26,13.62,9.32
rcp45,2050,3004,11.07,13.35,9.25
rcp45,2050,3006,11.07,13.35,9.25
rcp45,2050,3008,11.26,13.62,9.32
rcp45,2050,3011,11.45,13.9,9.4
rcp45,2050,3012,11.35,13.85,9.27
rcp45,2050,3013,11.45,13.9,9.4
rcp45,2050,3015,11.45,13.9,9.4
rcp45,2050,3016,11.45,13.9,9.4
rcp45,2050,3018,11.51,13.97,9.33
rcp45,2050,3019,11.35,13.85,9.27
rcp45,2050,3020,11.6,14.16,9.31
rcp45,2050,3021,11.63,14.25,9.25
rcp45,2050,3022,12,14.7,9.35
rcp45,2050,3023,11.85,14.47,9.35
rcp45,2050,3024,12.26,15.04,9.75
rcp45,2050,3025,11.57,14.07,9.38
rcp45,2050,3026,11.71,14.28,9.37
rcp45,2050,3027,11.53,14,9.3
rcp45,2050,3028,11.53,14,9.3
rcp45,2050,3029,11.89,14.58,9.48
rcp45,2050,3030,11.53,14.04,9.28
rcp45,2050,3031,11.07,13.56,8.99
rcp45,2050,3032,11.08,13.63,8.9
rcp45,2050,3033,11.26,13.8,9.15
rcp45,2050,3034,11.26,13.8,9.15
rcp45,2050,3036,11.75,14.46,9.01
rcp45,2050,3037,12.02,14.78,9.12
rcp45,2050,3038,11.77,14.45,9.13
rcp45,2050,3039,10.89,13.5,8.65
rcp45,2050,3040,10.89,13.5,8.65
rcp45,2050,3041,10.89,13.5,8.65
rcp45,2050,3042,11.26,13.8,9.15
rcp45,2050,3043,11.47,14.15,8.9
rcp45,2050,3044,10.89,13.5,8.65
rcp45,2050,3045,11.66,14.38,8.9
rcp45,2050,3046,11.22,13.89,8.6
rcp45,2050,3047,11.55,14.28,8.55
rcp45,2050,3048,11.55,14.28,8.55
rcp45,2050,3049,11.68,14.5,8.65
rcp45,2050,3051,11.07,13.35,9.25
rcp45,2050,3052,10.8,13.28,8.7
rcp45,2050,3053,11.07,13.35,9.25
rcp45,2050,3054,10.8,13.28,8.7
rcp45,2050,3055,10.89,13.5,8.65
rcp45,2050,3056,10.52,13.2,8.15
rcp45,2050,3057,10.52,13.2,8.15
rcp45,2050,3058,10.52,13.2,8.15
rcp45,2050,3059,11.22,13.68,8.38
rcp45,2050,3060,10.97,13.62,8.3
rcp45,2050,3061,11.43,14.05,8.45
rcp45,2050,3062,11.43,14.05,8.45
rcp45,2050,3063,11.38,13.86,8.56
rcp45,2050,3064,10.72,12.91,7.82
rcp45,2050,3065,11.07,13.35,9.25
rcp45,2050,3066,11.07,13.35,9.25
rcp45,2050,3067,11.07,13.35,9.25
rcp45,2050,3068,10.8,13.28,8.7
rcp45,2050,3070,10.52,13.2,8.15
rcp45,2050,3071,10.52,13.2,8.15
rcp45,2050,3072,10.52,13.2,8.15
rcp45,2050,3073,10.97,13.62,8.3
rcp45,2050,3074,11.37,13.88,8.02
rcp45,2050,3075,11.37,13.88,8.02
rcp45,2050,3076,11.37,13.88,8.02
rcp45,2050,3078,10.52,12.79,8.24
rcp45,2050,3079,10.96,13.5,8.27
rcp45,2050,3081,10.96,13.5,8.27
rcp45,2050,3082,11.37,13.88,8.02
rcp45,2050,3083,11.16,13.69,8.15
rcp45,2050,3084,11.4,13.8,8.4
rcp45,2050,3085,11.4,13.8,8.4
rcp45,2050,3087,11.35,13.75,8
rcp45,2050,3088,11.35,13.75,8
rcp45,2050,3089,10.9,12.97,7.4
rcp45,2050,3090,11.31,13.7,7.6
rcp45,2050,3091,10.9,12.97,7.4
rcp45,2050,3093,11.4,13.8,8.4
rcp45,2050,3094,11.4,13.8,8.4
rcp45,2050,3095,10.87,12.94,7.59
rcp45,2050,3096,10.49,12.25,7.2
rcp45,2050,3097,10.05,11.79,6.91
rcp45,2050,3099,8.36,10.19,5.56
rcp45,2050,3101,10.22,12.45,8.18
rcp45,2050,3102,10.52,12.65,8.27
rcp45,2050,3103,9.08,10.8,7.15
rcp45,2050,3104,10.24,12.3,7.77
rcp45,2050,3105,11.4,13.8,8.4
rcp45,2050,3106,10.83,12.9,7.77
rcp45,2050,3107,11.4,13.8,8.4
rcp45,2050,3108,10.24,12.3,7.77
rcp45,2050,3109,9.86,11.75,7.36
rcp45,2050,3111,9.48,11.2,6.95
rcp45,2050,3113,10.27,12,7.15
rcp45,2050,3114,9.48,11.2,6.95
rcp45,2050,3115,9.9,11.63,6.82
rcp45,2050,3116,10.07,11.8,6.95
rcp45,2050,3121,11.07,13.35,9.25
rcp45,2050,3122,10.07,12.08,8.2
rcp45,2050,3123,9.08,10.8,7.15
rcp45,2050,3124,9.08,10.8,7.15
rcp45,2050,3125,9.08,10.8,7.15
rcp45,2050,3126,9.08,10.8,7.15
rcp45,2050,3127,9.08,10.8,7.15
rcp45,2050,3128,9.08,10.8,7.15
rcp45,2050,3129,9.08,10.8,7.15
rcp45,2050,3130,8.89,10.6,6.95
rcp45,2050,3131,8.69,10.4,6.75
rcp45,2050,3132,8.69,10.4,6.75
rcp45,2050,3133,8.69,10.4,6.75
rcp45,2050,3134,9.67,11.4,6.95
rcp45,2050,3135,7.6,9.2,5.8
rcp45,2050,3136,8.89,10.55,6.42
rcp45,2050,3137,8.29,9.9,5.9
rcp45,2050,3138,8.29,9.9,5.9
rcp45,2050,3139,6.28,8.09,4.28
