file_grid,file_scenario,file_period,geo_name,cent_lat,cent_long,ensmean,ensmax,ensmin
AUS-44,historical,1995,2643,-35.9559255,146.6249483,22.89,24,21.2
AUS-44,historical,1995,2644,-35.752754,147.4200633,12.99,14.14,11.47
AUS-44,historical,1995,2645,-35.315603,146.2532873,26.59,27.86,24.69
AUS-44,historical,1995,2646,-35.7256577,146.2450959,24.5,25.78,22.72
AUS-44,historical,1995,2647,-35.924032,146.048227,23.17,24.5,21.3
AUS-44,historical,1995,2648,-33.4184087,142.0683398,40.65,43.81,38.1
AUS-44,historical,1995,2649,-35.7916811,148.2876201,2.71,3.98,2.07
AUS-44,historical,1995,2650,-35.1926288,147.4068263,17.61,18.87,16.03
AUS-44,historical,1995,2651,-35.1460675,147.4633448,22.18,23.3,20.2
AUS-44,historical,1995,2652,-34.5744914,146.553348,21.76,23.09,20.02
AUS-44,historical,1995,2653,-35.792868,148.0368337,6.05,7.25,5.04
AUS-44,historical,1995,2655,-35.2621161,147.0719297,21.67,22.95,19.82
AUS-44,historical,1995,2656,-35.2617321,146.7543665,23.72,24.91,21.91
AUS-44,historical,1995,2658,-35.5021442,146.9386778,21.29,22.35,19.7
AUS-44,historical,1995,2659,-35.7038141,146.8572437,20.23,21.35,18.59
AUS-44,historical,1995,2660,-35.6679081,147.0554176,16.57,17.75,14.95
AUS-44,historical,1995,2661,-35.1530957,147.2776248,25.62,27.1,23.5
AUS-44,historical,1995,2663,-34.8225644,147.6557539,22.14,23.43,20.22
AUS-44,historical,1995,2665,-34.2784514,146.8017396,27.95,29.59,25.77
AUS-44,historical,1995,2666,-34.4298784,147.5909645,26.33,27.97,24.19
AUS-44,historical,1995,2668,-34.1077312,147.4187866,27.23,29.35,24.88
AUS-44,historical,1995,2669,-33.7060458,146.6120689,31.29,33.34,28.87
AUS-44,historical,1995,2671,-33.7984423,147.2006444,30.76,33.11,28.41
AUS-44,historical,1995,2672,-33.3785287,146.3284372,34.7,36.75,32.07
AUS-44,historical,1995,2675,-33.2664099,145.5015563,40.22,42.74,37.48
AUS-44,historical,1995,2678,-35.0605851,147.3584413,23.9,25.2,21.85
AUS-44,historical,1995,2680,-34.3484109,145.9218145,29.29,30.6,27.41
AUS-44,historical,1995,2681,-34.1586569,146.174654,30.51,32.22,28
AUS-44,historical,1995,2700,-34.839937,146.4067729,26.84,27.99,24.99
AUS-44,historical,1995,2701,-34.7014642,147.2016626,25.5,26.77,23.5
AUS-44,historical,1995,2702,-34.8075881,147.0186125,26.01,27.32,24.07
AUS-44,historical,1995,2703,-34.6248801,146.4018545,25.87,26.85,24.2
AUS-44,historical,1995,2705,-34.4946039,146.3112366,28.49,29.89,26.4
AUS-44,historical,1995,2706,-34.5957213,145.8660468,27.52,28.6,25.85
AUS-44,historical,1995,2707,-34.807158,145.834614,27.26,28.44,25.46
AUS-44,historical,1995,2710,-35.280679,144.9195577,24.54,25.87,22.65
AUS-44,historical,1995,2711,-34.1546463,144.5971808,34.75,36.94,32.49
AUS-44,historical,1995,2712,-35.7082713,145.8314713,23.85,25.3,21.92
AUS-44,historical,1995,2713,-35.5807199,145.4997046,22.68,24.12,20.7
AUS-44,historical,1995,2714,-35.7552775,145.4232213,21.73,23.11,19.74
AUS-44,historical,1995,2715,-33.9638756,143.3016799,36.94,39.58,34.72
AUS-44,historical,1995,2716,-35.1524353,145.7159582,26.6,27.83,24.76
AUS-44,historical,1995,2717,-34.0888868,142.09732,33.46,35.8,31.7
AUS-44,historical,1995,2720,-35.4409826,148.373559,5.65,6.67,4.87
AUS-44,historical,1995,2721,-34.0151148,147.6947248,30.87,33.33,28.3
AUS-44,historical,1995,2722,-35.0099715,148.0982955,12.9,14.24,11.39
AUS-44,historical,1995,2725,-34.4659637,147.864683,22.31,23.97,20.03
AUS-44,historical,1995,2726,-34.794596,148.3359836,16.8,18.33,14.93
AUS-44,historical,1995,2727,-34.9847325,148.3413374,13.91,15.32,12.2
AUS-44,historical,1995,2729,-35.2841783,147.9613325,13.86,15.21,12.46
AUS-44,historical,1995,2730,-35.5462059,148.0769267,2.63,3.95,1.85
AUS-44,historical,1995,2731,-35.8950988,144.6551965,19.26,20.4,17.48
AUS-44,historical,1995,2732,-35.4817943,144.1851225,22.92,24.1,21.2
AUS-44,historical,1995,2733,-35.0402153,144.1582424,26.97,28.45,25.14
AUS-44,historical,1995,2734,-35.141171,143.7396732,26.29,27.85,24.62
AUS-44,historical,1995,2735,-35.1577737,143.4933194,26.29,27.85,24.62
AUS-44,historical,1995,2736,-34.9846609,143.3845893,28.19,29.75,26.75
AUS-44,historical,1995,2737,-34.355132,142.8784451,32.33,34.54,30.59
AUS-44,historical,1995,2738,-34.238699,142.5145731,33.23,35.61,31.53
AUS-44,historical,1995,2739,-34.1519265,142.1465032,33.66,36.1,31.95
AUS-44,historical,1995,2745,-33.86325,150.6666346,9.85,11.7,8.45
AUS-44,historical,1995,2747,-33.7308859,150.7518476,13.57,16.35,11.7
AUS-44,historical,1995,2748,-33.808279,150.7304357,13.57,16.35,11.7
AUS-44,historical,1995,2749,-33.6932677,150.6886794,13.57,16.35,11.7
AUS-44,historical,1995,2750,-33.7524995,150.6784704,13.57,16.35,11.7
AUS-44,historical,1995,2752,-33.9250794,150.5924593,9.61,11.3,8.17
AUS-44,historical,1995,2753,-33.6166912,150.6935129,13.57,16.35,11.7
AUS-44,historical,1995,2754,-33.555518,150.7232753,13.57,16.35,11.7
AUS-44,historical,1995,2756,-33.3005913,150.7634482,11.11,13.02,9.48
AUS-44,historical,1995,2757,-33.550374,150.7011664,13.57,16.35,11.7
AUS-44,historical,1995,2758,-33.4857022,150.6206489,5.86,7.05,4.85
AUS-44,historical,1995,2759,-33.8057323,150.7917181,13.57,16.35,11.7
AUS-44,historical,1995,2760,-33.7607905,150.7812139,13.57,16.35,11.7
AUS-44,historical,1995,2761,-33.7392397,150.8483837,13.57,16.35,11.7
AUS-44,historical,1995,2762,-33.6998316,150.8743688,13.57,16.35,11.7
AUS-44,historical,1995,2763,-33.7270347,150.8880762,13.57,16.35,11.7
AUS-44,historical,1995,2765,-33.651675,150.8566188,13.57,16.35,11.7
AUS-44,historical,1995,2766,-33.7960722,150.8450783,13.57,16.35,11.7
AUS-44,historical,1995,2767,-33.765046,150.8717141,13.57,16.35,11.7
AUS-44,historical,1995,2768,-33.7282047,150.9301691,13.57,16.35,11.7
AUS-44,historical,1995,2769,-33.7054281,150.9053691,13.57,16.35,11.7
AUS-44,historical,1995,2770,-33.7557332,150.8137082,13.57,16.35,11.7
AUS-44,historical,1995,2773,-33.7654341,150.6274802,13.57,16.35,11.7
AUS-44,historical,1995,2774,-33.732887,150.6183179,13.57,16.35,11.7
AUS-44,historical,1995,2775,-33.2801471,150.9954634,7.99,9.55,6.65
AUS-44,historical,1995,2776,-33.685349,150.5510027,7.65,9.2,6.45
AUS-44,historical,1995,2777,-33.691707,150.6067444,13.57,16.35,11.7
AUS-44,historical,1995,2778,-33.721449,150.489042,1.74,2.05,1.2
AUS-44,historical,1995,2779,-33.7283197,150.4556695,1.74,2.05,1.2
AUS-44,historical,1995,2780,-33.7025006,150.3098632,1.74,2.05,1.2
AUS-44,historical,1995,2782,-33.7216632,150.3797356,1.74,2.05,1.2
AUS-44,historical,1995,2783,-33.7197804,150.4340617,1.74,2.05,1.2
AUS-44,historical,1995,2784,-33.7292091,150.417666,1.74,2.05,1.2
AUS-44,historical,1995,2785,-33.7006364,150.235996,1.74,2.05,1.2
AUS-44,historical,1995,2786,-33.5115237,150.3104256,1.41,1.82,0.98
AUS-44,historical,1995,2787,-33.8929779,150.1452558,4.88,5.91,4.04
AUS-44,historical,1995,2790,-33.4580805,150.1942037,2.76,3.45,2.18
AUS-44,historical,1995,2791,-33.5890735,149.1039462,3.05,3.78,2.2
AUS-44,historical,1995,2792,-33.642977,148.9798425,10.47,11.63,8.97
AUS-44,historical,1995,2793,-33.804487,148.9194991,9.85,11.1,8.42
AUS-44,historical,1995,2794,-33.8769957,148.6302384,20.54,22.42,18.61
AUS-44,historical,1995,2795,-33.5121743,149.5636779,2.57,3.3,1.99
AUS-44,historical,1995,2797,-33.7259888,149.0189134,10.47,11.63,8.97
AUS-44,historical,1995,2798,-33.4442612,149.1646498,3.05,3.78,2.2
AUS-44,historical,1995,2799,-33.5911536,149.2488685,3.05,3.78,2.2
AUS-44,historical,1995,2800,-33.2836587,149.0529259,11.69,13.06,10.1
AUS-44,historical,1995,2803,-34.1366361,148.5114559,18.67,20.35,17
AUS-44,historical,1995,2804,-33.5444169,148.6363483,20.72,22.68,18.75
AUS-44,historical,1995,2805,-33.6634915,148.4281916,22.41,24.5,20.22
AUS-44,historical,1995,2806,-33.4116814,148.3536212,24,26.19,22.02
AUS-44,historical,1995,2807,-34.0211967,148.5822304,16.29,17.95,14.22
AUS-44,historical,1995,2808,-33.9797079,148.9450615,9.85,11.1,8.42
AUS-44,historical,1995,2809,-34.029276,148.3887697,18.67,20.35,17
AUS-44,historical,1995,2810,-33.8498617,148.0024998,27.83,30.11,25.65
AUS-44,historical,1995,2817,-31.421885,148.8725663,25.64,28,23.15
AUS-44,historical,1995,2818,-32.4468633,148.7641287,19.22,21.1,16.85
AUS-44,historical,1995,2820,-32.56334,148.9977107,16.81,18.52,14.32
AUS-44,historical,1995,2821,-32.2568369,148.1404547,33.9,36.6,32.11
AUS-44,historical,1995,2822,-31.947553,148.6360228,26.77,29.4,24.9
AUS-44,historical,1995,2823,-32.0047877,147.9313748,37.75,40.34,36.03
AUS-44,historical,1995,2824,-31.3568188,147.8040019,44.36,47.02,42.56
AUS-44,historical,1995,2825,-31.6721069,147.0992264,45.64,48.15,44.01
AUS-44,historical,1995,2826,-31.9298764,147.580589,42.17,44.56,40.7
AUS-44,historical,1995,2827,-31.6560952,148.566082,26.77,28.98,24.53
AUS-44,historical,1995,2828,-31.2794382,148.5307281,30.86,33.4,28.45
AUS-44,historical,1995,2829,-30.7881153,148.363554,49.58,52.76,47.24
AUS-44,historical,1995,2830,-32.2009902,148.6296827,25.07,27.29,22.89
AUS-44,historical,1995,2831,-31.112435,146.9096033,44.58,47.12,42.58
AUS-44,historical,1995,2832,-29.9483663,148.0379182,58.19,61.47,55.81
AUS-44,historical,1995,2833,-29.3829946,148.5548488,58.03,61.96,54.82
AUS-44,historical,1995,2834,-29.2694633,147.9877909,62.83,66.66,60.05
AUS-44,historical,1995,2835,-31.6956595,145.3629985,53.19,56.51,50.7
AUS-44,historical,1995,2836,-30.9062258,143.420545,68.46,73.48,64.92
AUS-44,historical,1995,2838,-29.2483194,147.4158675,65.6,68.87,63.28
AUS-44,historical,1995,2839,-29.8069657,146.8941476,63.76,66.8,61.86
AUS-44,historical,1995,2840,-29.9172649,144.8441913,75.31,79.45,72.78
AUS-44,historical,1995,2842,-31.7572518,149.1085501,18.35,20.07,15.9
AUS-44,historical,1995,2843,-31.7926487,149.7598731,11.39,12.8,9.68
AUS-44,historical,1995,2844,-32.0363509,149.3493128,12.84,14.15,10.43
AUS-44,historical,1995,2845,-33.4203987,150.0500452,1.8,2.3,1.38
AUS-44,historical,1995,2846,-33.1395126,150.151821,1.54,2.1,1.15
AUS-44,historical,1995,2847,-33.3565245,149.9728517,1.82,2.43,1.48
AUS-44,historical,1995,2848,-32.9290884,149.9681909,1.63,2.12,1.2
AUS-44,historical,1995,2849,-32.7679113,150.1618226,5.42,6.28,4.43
AUS-44,historical,1995,2850,-32.6321085,149.63776,6.78,7.75,5.52
AUS-44,historical,1995,2852,-32.2821499,149.4599121,11.54,12.75,9.37
AUS-44,historical,1995,2864,-33.3347915,148.67568,22.95,25.25,21.35
AUS-44,historical,1995,2865,-33.1596492,148.6311617,20.12,22.02,18.15
AUS-44,historical,1995,2866,-33.0097121,148.9606984,13.7,15.21,11.88
AUS-44,historical,1995,2867,-32.9015025,148.6049756,23.43,25.52,21.5
AUS-44,historical,1995,2868,-32.7312134,148.5713396,24.94,27.12,22.85
AUS-44,historical,1995,2869,-32.6491389,148.1163855,32.32,34.99,30.43
AUS-44,historical,1995,2870,-33.0987671,148.2205135,24.62,26.76,22.7
AUS-44,historical,1995,2871,-33.4745897,147.8035291,28.91,31.27,26.67
AUS-44,historical,1995,2873,-32.2863802,147.2191425,38.09,40.46,36.47
AUS-44,historical,1995,2874,-32.563011,147.6081759,34.28,37.02,32.34
AUS-44,historical,1995,2875,-32.9157876,147.6091672,32.07,34.6,30.01
AUS-44,historical,1995,2876,-33.1451945,147.8160253,30.88,33.39,28.94
AUS-44,historical,1995,2877,-32.7929435,146.5615828,36.47,38.94,34.13
AUS-44,historical,1995,2878,-32.7820088,144.1990769,50.73,54.76,47.48
AUS-44,historical,1995,2879,-32.4413799,142.7196366,50.78,54.96,47.27
AUS-44,historical,1995,2880,-30.8006911,141.8219008,61.54,65.8,58.02
AUS-44,historical,1995,2900,-35.4779628,149.1007283,2.98,4.3,2.25
AUS-44,historical,1995,2902,-35.3862262,149.0580505,2.98,4.3,2.25
AUS-44,historical,1995,2903,-35.3997718,149.088812,2.98,4.3,2.25
AUS-44,historical,1995,2904,-35.4091743,149.1083739,2.98,4.3,2.25
AUS-44,historical,1995,2905,-35.4323536,149.1099371,2.98,4.3,2.25
AUS-44,historical,1995,2906,-35.460801,149.0956888,2.98,4.3,2.25
AUS-44,historical,1995,2911,-35.2136208,149.1269429,7.03,8.1,5.55
AUS-44,historical,1995,2912,-35.1929916,149.1598563,7.03,8.1,5.55
AUS-44,historical,1995,2913,-35.1764356,149.1081186,7.03,8.1,5.55
AUS-44,historical,1995,2914,-35.1693064,149.1396849,7.03,8.1,5.55
AUS-44,historical,1995,3000,-37.8131422,144.962381,6.53,7.8,5.8
AUS-44,historical,1995,3002,-37.8144191,144.9825932,6.53,7.8,5.8
AUS-44,historical,1995,3003,-37.8093153,144.925204,6.53,7.8,5.8
AUS-44,historical,1995,3004,-37.8325189,144.977325,6.53,7.8,5.8
AUS-44,historical,1995,3006,-37.8257545,144.9606625,6.53,7.8,5.8
AUS-44,historical,1995,3008,-37.8183488,144.940439,6.53,7.8,5.8
AUS-44,historical,1995,3011,-37.7994706,144.8962592,6.53,7.8,5.8
AUS-44,historical,1995,3012,-37.8032258,144.8588631,6.53,7.8,5.8
AUS-44,historical,1995,3013,-37.817907,144.88203,6.53,7.8,5.8
AUS-44,historical,1995,3015,-37.8377809,144.8821922,6.53,7.8,5.8
AUS-44,historical,1995,3016,-37.8590847,144.8848244,6.53,7.8,5.8
AUS-44,historical,1995,3018,-37.8602933,144.81501600000001,6.53,7.8,5.8
AUS-44,historical,1995,3019,-37.7866913,144.8548483,6.53,7.8,5.8
AUS-44,historical,1995,3020,-37.7833285,144.8238647,6.53,7.8,5.8
AUS-44,historical,1995,3021,-37.7428967,144.8000023,6.53,7.8,5.8
AUS-44,historical,1995,3022,-37.7759438,144.8010448,6.53,7.8,5.8
AUS-44,historical,1995,3023,-37.7597542,144.7520109,6.53,7.8,5.8
AUS-44,historical,1995,3024,-37.8371216,144.5994547,5.05,6.03,4.25
AUS-44,historical,1995,3025,-37.8377845,144.8347388,6.53,7.8,5.8
AUS-44,historical,1995,3026,-37.8164124,144.7820396,6.53,7.8,5.8
AUS-44,historical,1995,3027,-37.8620093,144.7430634,6.53,7.8,5.8
AUS-44,historical,1995,3028,-37.8758771,144.7777226,6.53,7.8,5.8
AUS-44,historical,1995,3029,-37.821227,144.6948663,6.53,7.8,5.8
AUS-44,historical,1995,3030,-37.9132357,144.6294222,5.05,6.03,4.25
AUS-44,historical,1995,3031,-37.7899891,144.9226437,6.53,7.8,5.8
AUS-44,historical,1995,3032,-37.7747118,144.9000208,6.53,7.8,5.8
AUS-44,historical,1995,3033,-37.7394853,144.857506,6.53,7.8,5.8
AUS-44,historical,1995,3034,-37.7615382,144.8626123,6.53,7.8,5.8
AUS-44,historical,1995,3036,-37.6974176,144.813752,6.53,7.8,5.8
AUS-44,historical,1995,3037,-37.6998129,144.7555612,6.53,7.8,5.8
AUS-44,historical,1995,3038,-37.7068527,144.7941247,6.53,7.8,5.8
AUS-44,historical,1995,3039,-37.7656128,144.9214352,6.53,7.8,5.8
AUS-44,historical,1995,3040,-37.7520362,144.9054879,6.53,7.8,5.8
AUS-44,historical,1995,3041,-37.7294441,144.907166,6.53,7.8,5.8
AUS-44,historical,1995,3042,-37.7252577,144.8708712,6.53,7.8,5.8
AUS-44,historical,1995,3043,-37.7002202,144.8813912,6.53,7.8,5.8
AUS-44,historical,1995,3044,-37.7319726,144.9382595,6.53,7.8,5.8
AUS-44,historical,1995,3045,-37.6737452,144.8380173,6.53,7.8,5.8
AUS-44,historical,1995,3046,-37.7063653,144.9303774,6.53,7.8,5.8
AUS-44,historical,1995,3047,-37.6810837,144.930923,6.53,7.8,5.8
AUS-44,historical,1995,3048,-37.6534095,144.925044,6.53,7.8,5.8
AUS-44,historical,1995,3049,-37.6710531,144.8893813,6.53,7.8,5.8
AUS-44,historical,1995,3051,-37.7984539,144.9449362,6.53,7.8,5.8
AUS-44,historical,1995,3052,-37.7870515,144.9514829,6.53,7.8,5.8
AUS-44,historical,1995,3053,-37.8004053,144.9681684,6.53,7.8,5.8
AUS-44,historical,1995,3054,-37.7856984,144.9681324,6.53,7.8,5.8
AUS-44,historical,1995,3055,-37.7633135,144.9427324,6.53,7.8,5.8
AUS-44,historical,1995,3056,-37.766347,144.9612476,6.53,7.8,5.8
AUS-44,historical,1995,3057,-37.7689629,144.9774324,6.53,7.8,5.8
AUS-44,historical,1995,3058,-37.7375649,144.9656885,6.53,7.8,5.8
AUS-44,historical,1995,3059,-37.6366202,144.8798406,6.53,7.8,5.8
AUS-44,historical,1995,3060,-37.7048231,144.9693942,6.53,7.8,5.8
AUS-44,historical,1995,3061,-37.6638422,144.9595382,6.53,7.8,5.8
AUS-44,historical,1995,3062,-37.63467,144.9507683,6.53,7.8,5.8
AUS-44,historical,1995,3063,-37.5892989,144.8448306,6.53,7.8,5.8
AUS-44,historical,1995,3064,-37.5561563,144.9329823,6.53,7.8,5.8
AUS-44,historical,1995,3065,-37.8008099,144.9791983,6.53,7.8,5.8
AUS-44,historical,1995,3066,-37.8017395,144.9882309,6.53,7.8,5.8
AUS-44,historical,1995,3067,-37.8041392,144.9996359,6.53,7.8,5.8
AUS-44,historical,1995,3068,-37.7862908,144.9896526,6.53,7.8,5.8
AUS-44,historical,1995,3070,-37.7725105,145.0004924,6.53,7.8,5.8
AUS-44,historical,1995,3071,-37.7581722,145.0058296,6.53,7.8,5.8
AUS-44,historical,1995,3072,-37.7417753,145.0079494,6.53,7.8,5.8
AUS-44,historical,1995,3073,-37.7121544,145.0068389,6.53,7.8,5.8
AUS-44,historical,1995,3074,-37.6837892,145.0081973,6.53,7.8,5.8
AUS-44,historical,1995,3075,-37.6667719,145.0128078,6.53,7.8,5.8
AUS-44,historical,1995,3076,-37.6389395,145.0090835,6.53,7.8,5.8
AUS-44,historical,1995,3078,-37.7826819,145.0225041,6.53,7.8,5.8
AUS-44,historical,1995,3079,-37.7693993,145.0485972,6.53,7.8,5.8
AUS-44,historical,1995,3081,-37.7420823,145.0461533,6.53,7.8,5.8
AUS-44,historical,1995,3082,-37.6639907,145.0645172,6.53,7.8,5.8
AUS-44,historical,1995,3083,-37.6998159,145.0578378,6.53,7.8,5.8
AUS-44,historical,1995,3084,-37.7467117,145.0768891,6.53,7.8,5.8
AUS-44,historical,1995,3085,-37.7226873,145.0795117,6.53,7.8,5.8
AUS-44,historical,1995,3087,-37.7048587,145.0841962,6.53,7.8,5.8
AUS-44,historical,1995,3088,-37.698362,145.1113185,6.53,7.8,5.8
AUS-44,historical,1995,3089,-37.6679401,145.1567025,5.8,6.78,5.23
AUS-44,historical,1995,3090,-37.6674094,145.1123637,6.53,7.8,5.8
AUS-44,historical,1995,3091,-37.6375,145.1348638,5.8,6.78,5.23
AUS-44,historical,1995,3093,-37.7388136,145.1162204,6.53,7.8,5.8
AUS-44,historical,1995,3094,-37.7190203,145.125275,6.53,7.8,5.8
AUS-44,historical,1995,3095,-37.7113758,145.1663554,5.8,6.78,5.23
AUS-44,historical,1995,3096,-37.6673034,145.1883557,5.06,5.75,4.65
AUS-44,historical,1995,3097,-37.6894364,145.2416837,5.06,5.75,4.65
AUS-44,historical,1995,3099,-37.5805016,145.2195171,5.8,6.78,5.23
AUS-44,historical,1995,3101,-37.8034478,145.0331721,6.53,7.8,5.8
AUS-44,historical,1995,3102,-37.790691700000004,145.0523795,6.53,7.8,5.8
AUS-44,historical,1995,3103,-37.8094689,145.0804351,6.53,7.8,5.8
AUS-44,historical,1995,3104,-37.7917336,145.0842971,6.53,7.8,5.8
AUS-44,historical,1995,3105,-37.7686212,145.0869828,6.53,7.8,5.8
AUS-44,historical,1995,3106,-37.7540335,145.1486395,5.8,6.78,5.23
AUS-44,historical,1995,3107,-37.7638108,145.1122032,6.53,7.8,5.8
AUS-44,historical,1995,3108,-37.7847534,145.1239686,6.53,7.8,5.8
AUS-44,historical,1995,3109,-37.7788,145.163903,5.8,6.78,5.23
AUS-44,historical,1995,3111,-37.7897614,145.1913772,5.06,5.75,4.65
AUS-44,historical,1995,3113,-37.7404144,145.2112759,5.06,5.75,4.65
AUS-44,historical,1995,3114,-37.7769895,145.2147787,5.06,5.75,4.65
AUS-44,historical,1995,3115,-37.7356411,145.2698031,5.06,5.75,4.65
AUS-44,historical,1995,3116,-37.7385873,145.3143212,5.06,5.75,4.65
AUS-44,historical,1995,3121,-37.8228937,145.0040523,6.53,7.8,5.8
AUS-44,historical,1995,3122,-37.8247541,145.0320118,6.53,7.8,5.8
AUS-44,historical,1995,3123,-37.8309813,145.0500269,6.53,7.8,5.8
AUS-44,historical,1995,3124,-37.8383569,145.0736766,6.53,7.8,5.8
AUS-44,historical,1995,3125,-37.8496481,145.1112665,6.53,7.8,5.8
AUS-44,historical,1995,3126,-37.8237125,145.0755279,6.53,7.8,5.8
AUS-44,historical,1995,3127,-37.8242362,145.1008629,6.53,7.8,5.8
AUS-44,historical,1995,3128,-37.829024,145.1247472,6.53,7.8,5.8
AUS-44,historical,1995,3129,-37.8048058,145.12291630000001,6.53,7.8,5.8
AUS-44,historical,1995,3130,-37.8232639,145.1510371,5.8,6.78,5.23
AUS-44,historical,1995,3131,-37.8273627,145.1740977,5.06,5.75,4.65
AUS-44,historical,1995,3132,-37.8181637,145.1990132,5.06,5.75,4.65
AUS-44,historical,1995,3133,-37.8475604,145.1927237,5.06,5.75,4.65
AUS-44,historical,1995,3134,-37.7918761,145.2371862,5.06,5.75,4.65
AUS-44,historical,1995,3135,-37.8217823,145.2489589,5.06,5.75,4.65
AUS-44,historical,1995,3136,-37.7912434,145.2816275,5.06,5.75,4.65
AUS-44,historical,1995,3137,-37.8188327,145.3164584,5.06,5.75,4.65
AUS-44,historical,1995,3138,-37.7813488,145.3256589,5.06,5.75,4.65
AUS-44,historical,1995,3139,-37.8125923,145.5442693,4.8,5.55,4.33
AUS-44,historical,1995,3140,-37.755649,145.3678105,5.06,5.75,4.65
AUS-44,historical,1995,3141,-37.8393002,144.9919353,6.53,7.8,5.8
AUS-44,historical,1995,3142,-37.8415292,145.0174753,6.53,7.8,5.8
AUS-44,historical,1995,3143,-37.8566632,145.0202309,6.53,7.8,5.8
AUS-44,historical,1995,3144,-37.8545153,145.0351239,6.53,7.8,5.8
AUS-44,historical,1995,3145,-37.8772685,145.0621411,6.53,7.8,5.8
AUS-44,historical,1995,3146,-37.8557943,145.06508,6.53,7.8,5.8
AUS-44,historical,1995,3147,-37.8670195,145.0904566,6.53,7.8,5.8
AUS-44,historical,1995,3148,-37.8818256,145.1002341,6.53,7.8,5.8
AUS-44,historical,1995,3149,-37.8783676,145.1285031,5.38,6.3,4.82
AUS-44,historical,1995,3150,-37.8915338,145.1753336,4.8,5.55,4.33
AUS-44,historical,1995,3151,-37.8535729,145.1504214,5.8,6.78,5.23
AUS-44,historical,1995,3152,-37.8659508,145.2232483,4.8,5.55,4.33
AUS-44,historical,1995,3153,-37.8369335,145.2732678,5.06,5.75,4.65
AUS-44,historical,1995,3154,-37.8563993,145.3225479,5.06,5.75,4.65
AUS-44,historical,1995,3155,-37.8562632,145.2857422,5.06,5.75,4.65
AUS-44,historical,1995,3156,-37.9210006,145.2931691,4.8,5.55,4.33
AUS-44,historical,1995,3158,-37.9054677,145.3290848,4.55,5.35,4
AUS-44,historical,1995,3159,-37.9210888,145.3905,4.55,5.35,4
AUS-44,historical,1995,3160,-37.9313949,145.3542215,4.55,5.35,4
AUS-44,historical,1995,3161,-37.8720349,145.0215924,6.53,7.8,5.8
AUS-44,historical,1995,3168,-37.9159279,145.1321862,4.55,5.35,4
AUS-44,historical,1995,3170,-37.9256696,145.1758744,4.55,5.35,4
AUS-44,historical,1995,3171,-37.9456579,145.1578531,4.55,5.35,4
AUS-44,historical,1995,3172,-37.9738513,145.1336584,4.55,5.35,4
AUS-44,historical,1995,3173,-38.0053728,145.1673301,4.55,5.35,4
AUS-44,historical,1995,3174,-37.9639235,145.181028,4.55,5.35,4
AUS-44,historical,1995,3175,-38.0186052,145.2031315,4.55,5.35,4
AUS-44,historical,1995,3177,-37.9905888,145.2402061,4.55,5.35,4
AUS-44,historical,1995,3178,-37.924278,145.2438226,4.55,5.35,4
